company_id,company_name,metric_id,metric_name,fiscal_year,value
INE040A01034,HDFC Bank Limited,28,Net Debt/Equity (x),2024,
INE040A01034,HDFC Bank Limited,51,Net Asset Value (NAV)/Share (₹),2020,
INE040A01034,HDFC Bank Limited,51,Net Asset Value (NAV)/Share (₹),2021,
INE040A01034,HDFC Bank Limited,51,Net Asset Value (NAV)/Share (₹),2022,
INE040A01034,HDFC Bank Limited,51,Net Asset Value (NAV)/Share (₹),2023,
INE040A01034,HDFC Bank Limited,51,Net Asset Value (NAV)/Share (₹),2024,
INE040A01034,HDFC Bank Limited,26,Long-term Debt/Equity (x),2020,
INE040A01034,HDFC Bank Limited,26,Long-term Debt/Equity (x),2021,
INE040A01034,HDFC Bank Limited,26,Long-term Debt/Equity (x),2022,
INE040A01034,HDFC Bank Limited,26,Long-term Debt/Equity (x),2023,
INE040A01034,HDFC Bank Limited,26,Long-term Debt/Equity (x),2024,
INE040A01034,HDFC Bank Limited,35,Inventory Turnover Ratio,2020,
INE040A01034,HDFC Bank Limited,35,Inventory Turnover Ratio,2021,0.0
INE040A01034,HDFC Bank Limited,35,Inventory Turnover Ratio,2022,0.0
INE040A01034,HDFC Bank Limited,35,Inventory Turnover Ratio,2023,153.69
INE040A01034,HDFC Bank Limited,35,Inventory Turnover Ratio,2024,1297.93
INE040A01034,HDFC Bank Limited,29,Interest Coverage Ratio (x),2020,1.44
INE040A01034,HDFC Bank Limited,29,Interest Coverage Ratio (x),2021,1.54
INE040A01034,HDFC Bank Limited,29,Interest Coverage Ratio (x),2022,1.65
INE040A01034,HDFC Bank Limited,29,Interest Coverage Ratio (x),2023,1.05
INE040A01034,HDFC Bank Limited,29,Interest Coverage Ratio (x),2024,1.4
INE040A01034,HDFC Bank Limited,11,Gross profit margin (%),2020,
INE040A01034,HDFC Bank Limited,11,Gross profit margin (%),2021,
INE040A01034,HDFC Bank Limited,11,Gross profit margin (%),2022,
INE040A01034,HDFC Bank Limited,11,Gross profit margin (%),2023,
INE040A01034,HDFC Bank Limited,11,Gross profit margin (%),2024,
INE040A01034,HDFC Bank Limited,63,Free Cash Flow/Net Income,2020,10.4
INE040A01034,HDFC Bank Limited,63,Free Cash Flow/Net Income,2021,26.16
INE040A01034,HDFC Bank Limited,63,Free Cash Flow/Net Income,2022,2.41
INE040A01034,HDFC Bank Limited,63,Free Cash Flow/Net Income,2023,0.569
INE040A01034,HDFC Bank Limited,63,Free Cash Flow/Net Income,2024,1.26
INE040A01034,HDFC Bank Limited,41,Fixed Asset Turnover Ratio (x),2020,
INE040A01034,HDFC Bank Limited,41,Fixed Asset Turnover Ratio (x),2021,
INE040A01034,HDFC Bank Limited,41,Fixed Asset Turnover Ratio (x),2022,
INE040A01034,HDFC Bank Limited,41,Fixed Asset Turnover Ratio (x),2023,
INE040A01034,HDFC Bank Limited,41,Fixed Asset Turnover Ratio (x),2024,
INE040A01034,HDFC Bank Limited,12,Effective tax rate (%),2020,
INE040A01034,HDFC Bank Limited,12,Effective tax rate (%),2021,
INE040A01034,HDFC Bank Limited,12,Effective tax rate (%),2022,
INE040A01034,HDFC Bank Limited,12,Effective tax rate (%),2023,
INE040A01034,HDFC Bank Limited,12,Effective tax rate (%),2024,
INE040A01034,HDFC Bank Limited,21,EBITDA Margin (%),2020,61.68
INE040A01034,HDFC Bank Limited,21,EBITDA Margin (%),2021,59.33
INE040A01034,HDFC Bank Limited,21,EBITDA Margin (%),2022,4.27
INE040A01034,HDFC Bank Limited,21,EBITDA Margin (%),2023,2.75
INE040A01034,HDFC Bank Limited,21,EBITDA Margin (%),2024,3.64
INE040A01034,HDFC Bank Limited,56,EBITDA Growth (%),2020,
INE040A01034,HDFC Bank Limited,56,EBITDA Growth (%),2021,
INE040A01034,HDFC Bank Limited,56,EBITDA Growth (%),2022,
INE040A01034,HDFC Bank Limited,56,EBITDA Growth (%),2023,
INE040A01034,HDFC Bank Limited,56,EBITDA Growth (%),2024,
INE040A01034,HDFC Bank Limited,20,EBIT Margin (%),2020,
INE040A01034,HDFC Bank Limited,20,EBIT Margin (%),2021,
INE040A01034,HDFC Bank Limited,20,EBIT Margin (%),2022,
INE040A01034,HDFC Bank Limited,20,EBIT Margin (%),2023,
INE040A01034,HDFC Bank Limited,20,EBIT Margin (%),2024,
INE040A01034,HDFC Bank Limited,55,EBIT Growth (%),2020,
INE040A01034,HDFC Bank Limited,55,EBIT Growth (%),2021,
INE040A01034,HDFC Bank Limited,55,EBIT Growth (%),2022,
INE040A01034,HDFC Bank Limited,55,EBIT Growth (%),2023,
INE040A01034,HDFC Bank Limited,55,EBIT Growth (%),2024,
INE040A01034,HDFC Bank Limited,5,Dividend/Share (₹),2020,
INE040A01034,HDFC Bank Limited,5,Dividend/Share (₹),2021,
INE040A01034,HDFC Bank Limited,5,Dividend/Share (₹),2022,
INE040A01034,HDFC Bank Limited,5,Dividend/Share (₹),2023,19.0
INE040A01034,HDFC Bank Limited,5,Dividend/Share (₹),2024,19.5
INE040A01034,HDFC Bank Limited,58,Dividend Yield (%),2020,5.48
INE040A01034,HDFC Bank Limited,58,Dividend Yield (%),2021,1912.17
INE040A01034,HDFC Bank Limited,58,Dividend Yield (%),2022,10.59
INE040A01034,HDFC Bank Limited,58,Dividend Yield (%),2023,5.35
INE040A01034,HDFC Bank Limited,58,Dividend Yield (%),2024,7.62
INE040A01034,HDFC Bank Limited,57,Dividend Payout Ratio (%),2020,18.26
INE040A01034,HDFC Bank Limited,57,Dividend Payout Ratio (%),2021,0.052
INE040A01034,HDFC Bank Limited,57,Dividend Payout Ratio (%),2022,9.44
INE040A01034,HDFC Bank Limited,57,Dividend Payout Ratio (%),2023,18.71
INE040A01034,HDFC Bank Limited,57,Dividend Payout Ratio (%),2024,13.12
INE040A01034,HDFC Bank Limited,2,Diluted EPS (₹),2020,49.46
INE040A01034,HDFC Bank Limited,2,Diluted EPS (₹),2021,57.61
INE040A01034,HDFC Bank Limited,2,Diluted EPS (₹),2022,68.31
INE040A01034,HDFC Bank Limited,2,Diluted EPS (₹),2023,82.27
INE040A01034,HDFC Bank Limited,2,Diluted EPS (₹),2024,90.01
INE040A01034,HDFC Bank Limited,65,Depreciation/Fixed Assets (%),2020,
INE040A01034,HDFC Bank Limited,65,Depreciation/Fixed Assets (%),2021,
INE040A01034,HDFC Bank Limited,65,Depreciation/Fixed Assets (%),2022,
INE040A01034,HDFC Bank Limited,65,Depreciation/Fixed Assets (%),2023,
INE040A01034,HDFC Bank Limited,65,Depreciation/Fixed Assets (%),2024,
INE040A01034,HDFC Bank Limited,25,Debt Ratio,2020,
INE040A01034,HDFC Bank Limited,25,Debt Ratio,2021,
INE040A01034,HDFC Bank Limited,25,Debt Ratio,2022,
INE040A01034,HDFC Bank Limited,25,Debt Ratio,2023,
INE040A01034,HDFC Bank Limited,25,Debt Ratio,2024,
INE040A01034,HDFC Bank Limited,37,Days Sales Outstanding (DSO),2020,
INE040A01034,HDFC Bank Limited,37,Days Sales Outstanding (DSO),2021,
INE040A01034,HDFC Bank Limited,37,Days Sales Outstanding (DSO),2022,
INE040A01034,HDFC Bank Limited,37,Days Sales Outstanding (DSO),2023,
INE040A01034,HDFC Bank Limited,37,Days Sales Outstanding (DSO),2024,
INE040A01034,HDFC Bank Limited,38,Days Payable Outstanding (DPO),2020,
INE040A01034,HDFC Bank Limited,38,Days Payable Outstanding (DPO),2021,
INE040A01034,HDFC Bank Limited,38,Days Payable Outstanding (DPO),2022,
INE040A01034,HDFC Bank Limited,38,Days Payable Outstanding (DPO),2023,
INE040A01034,HDFC Bank Limited,38,Days Payable Outstanding (DPO),2024,
INE040A01034,HDFC Bank Limited,39,Days Inventory Outstanding (DIO),2020,
INE040A01034,HDFC Bank Limited,39,Days Inventory Outstanding (DIO),2021,
INE040A01034,HDFC Bank Limited,39,Days Inventory Outstanding (DIO),2022,
INE040A01034,HDFC Bank Limited,39,Days Inventory Outstanding (DIO),2023,
INE040A01034,HDFC Bank Limited,39,Days Inventory Outstanding (DIO),2024,
INE040A01034,HDFC Bank Limited,23,Current Ratio (x),2020,1.31
INE040A01034,HDFC Bank Limited,23,Current Ratio (x),2021,1.63
INE040A01034,HDFC Bank Limited,23,Current Ratio (x),2022,1.8
INE040A01034,HDFC Bank Limited,23,Current Ratio (x),2023,1.95
INE040A01034,HDFC Bank Limited,23,Current Ratio (x),2024,0.234
INE040A01034,HDFC Bank Limited,32,Cash Ratio (x),2020,
INE040A01034,HDFC Bank Limited,32,Cash Ratio (x),2021,
INE040A01034,HDFC Bank Limited,32,Cash Ratio (x),2022,
INE040A01034,HDFC Bank Limited,32,Cash Ratio (x),2023,
INE040A01034,HDFC Bank Limited,32,Cash Ratio (x),2024,
INE040A01034,HDFC Bank Limited,3,Cash EPS (₹),2020,52.17
INE040A01034,HDFC Bank Limited,3,Cash EPS (₹),2021,60.4
INE040A01034,HDFC Bank Limited,3,Cash EPS (₹),2022,71.98
INE040A01034,HDFC Bank Limited,3,Cash EPS (₹),2023,87.13
INE040A01034,HDFC Bank Limited,3,Cash EPS (₹),2024,96.34
INE040A01034,HDFC Bank Limited,40,Cash Conversion Cycle (CCC),2020,
INE040A01034,HDFC Bank Limited,40,Cash Conversion Cycle (CCC),2021,
INE040A01034,HDFC Bank Limited,40,Cash Conversion Cycle (CCC),2022,
INE040A01034,HDFC Bank Limited,40,Cash Conversion Cycle (CCC),2023,
INE040A01034,HDFC Bank Limited,40,Cash Conversion Cycle (CCC),2024,
INE040A01034,HDFC Bank Limited,52,Capital Employed/Share (₹),2020,
INE040A01034,HDFC Bank Limited,52,Capital Employed/Share (₹),2021,
INE040A01034,HDFC Bank Limited,52,Capital Employed/Share (₹),2022,
INE040A01034,HDFC Bank Limited,52,Capital Employed/Share (₹),2023,
INE040A01034,HDFC Bank Limited,52,Capital Employed/Share (₹),2024,
INE040A01034,HDFC Bank Limited,64,Capex/Sales (%),2020,
INE040A01034,HDFC Bank Limited,64,Capex/Sales (%),2021,
INE040A01034,HDFC Bank Limited,64,Capex/Sales (%),2022,
INE040A01034,HDFC Bank Limited,64,Capex/Sales (%),2023,
INE040A01034,HDFC Bank Limited,64,Capex/Sales (%),2024,
INE040A01034,HDFC Bank Limited,4,Book Value/Share (₹),2020,369.54
INE040A01034,HDFC Bank Limited,4,Book Value/Share (₹),2021,432.95
INE040A01034,HDFC Bank Limited,4,Book Value/Share (₹),2022,502.17
INE040A01034,HDFC Bank Limited,4,Book Value/Share (₹),2023,579.51
INE040A01034,HDFC Bank Limited,4,Book Value/Share (₹),2024,655.27
INE040A01034,HDFC Bank Limited,1,Basic EPS (₹),2020,49.84
INE040A01034,HDFC Bank Limited,1,Basic EPS (₹),2021,57.88
INE040A01034,HDFC Bank Limited,1,Basic EPS (₹),2022,68.77
INE040A01034,HDFC Bank Limited,1,Basic EPS (₹),2023,82.64
INE040A01034,HDFC Bank Limited,1,Basic EPS (₹),2024,90.42
INE040A01034,HDFC Bank Limited,34,Asset Turnover Ratio (%),2020,10.24
INE040A01034,HDFC Bank Limited,34,Asset Turnover Ratio (%),2021,9.22
INE040A01034,HDFC Bank Limited,34,Asset Turnover Ratio (%),2022,117.46
INE040A01034,HDFC Bank Limited,34,Asset Turnover Ratio (%),2023,131.03
INE040A01034,HDFC Bank Limited,34,Asset Turnover Ratio (%),2024,182.51
INE040A01034,HDFC Bank Limited,31,Altman Z-Score,2020,
INE040A01034,HDFC Bank Limited,31,Altman Z-Score,2021,
INE040A01034,HDFC Bank Limited,31,Altman Z-Score,2022,
INE040A01034,HDFC Bank Limited,31,Altman Z-Score,2023,
INE040A01034,HDFC Bank Limited,31,Altman Z-Score,2024,
INE835D01023,Hind Rectifiers Limited,42,Working Capital Turnover Ratio (x),2020,
INE835D01023,Hind Rectifiers Limited,42,Working Capital Turnover Ratio (x),2021,
INE835D01023,Hind Rectifiers Limited,42,Working Capital Turnover Ratio (x),2022,
INE835D01023,Hind Rectifiers Limited,42,Working Capital Turnover Ratio (x),2023,
INE835D01023,Hind Rectifiers Limited,42,Working Capital Turnover Ratio (x),2024,
INE835D01023,Hind Rectifiers Limited,22,Total Debt/Equity (x),2020,0.88
INE835D01023,Hind Rectifiers Limited,22,Total Debt/Equity (x),2021,0.77
INE835D01023,Hind Rectifiers Limited,22,Total Debt/Equity (x),2022,0.69
INE835D01023,Hind Rectifiers Limited,22,Total Debt/Equity (x),2023,0.94
INE835D01023,Hind Rectifiers Limited,22,Total Debt/Equity (x),2024,1.04
INE835D01023,Hind Rectifiers Limited,50,Tangible Book Value/Share (₹),2020,
INE835D01023,Hind Rectifiers Limited,50,Tangible Book Value/Share (₹),2021,
INE835D01023,Hind Rectifiers Limited,50,Tangible Book Value/Share (₹),2022,
INE835D01023,Hind Rectifiers Limited,50,Tangible Book Value/Share (₹),2023,
INE835D01023,Hind Rectifiers Limited,50,Tangible Book Value/Share (₹),2024,
INE835D01023,Hind Rectifiers Limited,27,Short-term Debt/Equity (x),2020,
INE835D01023,Hind Rectifiers Limited,27,Short-term Debt/Equity (x),2021,
INE835D01023,Hind Rectifiers Limited,27,Short-term Debt/Equity (x),2022,
INE835D01023,Hind Rectifiers Limited,27,Short-term Debt/Equity (x),2023,
INE835D01023,Hind Rectifiers Limited,27,Short-term Debt/Equity (x),2024,
INE835D01023,Hind Rectifiers Limited,30,Shareholder Equity Ratio (%),2020,
INE835D01023,Hind Rectifiers Limited,30,Shareholder Equity Ratio (%),2021,
INE835D01023,Hind Rectifiers Limited,30,Shareholder Equity Ratio (%),2022,
INE835D01023,Hind Rectifiers Limited,30,Shareholder Equity Ratio (%),2023,
INE835D01023,Hind Rectifiers Limited,30,Shareholder Equity Ratio (%),2024,
INE835D01023,Hind Rectifiers Limited,43,Revenue/Employee (₹),2020,
INE835D01023,Hind Rectifiers Limited,43,Revenue/Employee (₹),2021,
INE835D01023,Hind Rectifiers Limited,43,Revenue/Employee (₹),2022,
INE835D01023,Hind Rectifiers Limited,43,Revenue/Employee (₹),2023,
INE835D01023,Hind Rectifiers Limited,43,Revenue/Employee (₹),2024,
INE835D01023,Hind Rectifiers Limited,53,Revenue Growth (%),2020,
INE835D01023,Hind Rectifiers Limited,53,Revenue Growth (%),2021,0.0183
INE835D01023,Hind Rectifiers Limited,53,Revenue Growth (%),2022,0.2196
INE835D01023,Hind Rectifiers Limited,53,Revenue Growth (%),2023,-0.0349
INE835D01023,Hind Rectifiers Limited,53,Revenue Growth (%),2024,0.4413
INE835D01023,Hind Rectifiers Limited,6,Revenue from Operations/Share (₹),2020,180.89
INE835D01023,Hind Rectifiers Limited,6,Revenue from Operations/Share (₹),2021,184.2
INE835D01023,Hind Rectifiers Limited,6,Revenue from Operations/Share (₹),2022,224.65
INE835D01023,Hind Rectifiers Limited,6,Revenue from Operations/Share (₹),2023,209.71
INE835D01023,Hind Rectifiers Limited,6,Revenue from Operations/Share (₹),2024,301.99
INE835D01023,Hind Rectifiers Limited,13,Return on insvertment (%),2020,
INE835D01023,Hind Rectifiers Limited,13,Return on insvertment (%),2021,
INE835D01023,Hind Rectifiers Limited,13,Return on insvertment (%),2022,
INE835D01023,Hind Rectifiers Limited,13,Return on insvertment (%),2023,
INE835D01023,Hind Rectifiers Limited,13,Return on insvertment (%),2024,
INE835D01023,Hind Rectifiers Limited,59,Return on Equity (ROE) (%),2020,19.32
INE835D01023,Hind Rectifiers Limited,59,Return on Equity (ROE) (%),2021,5.34
INE835D01023,Hind Rectifiers Limited,59,Return on Equity (ROE) (%),2022,7.25
INE835D01023,Hind Rectifiers Limited,59,Return on Equity (ROE) (%),2023,-5.69
INE835D01023,Hind Rectifiers Limited,59,Return on Equity (ROE) (%),2024,10.04
INE835D01023,Hind Rectifiers Limited,60,Return on Capital Employed (ROCE) (%),2020,29.15
INE835D01023,Hind Rectifiers Limited,60,Return on Capital Employed (ROCE) (%),2021,13.79
INE835D01023,Hind Rectifiers Limited,60,Return on Capital Employed (ROCE) (%),2022,13.47
INE835D01023,Hind Rectifiers Limited,60,Return on Capital Employed (ROCE) (%),2023,7.21
INE835D01023,Hind Rectifiers Limited,60,Return on Capital Employed (ROCE) (%),2024,23.65
INE835D01023,Hind Rectifiers Limited,61,Return on Assets (ROA) (%),2020,7.61
INE835D01023,Hind Rectifiers Limited,61,Return on Assets (ROA) (%),2021,2.21
INE835D01023,Hind Rectifiers Limited,61,Return on Assets (ROA) (%),2022,3.16
INE835D01023,Hind Rectifiers Limited,61,Return on Assets (ROA) (%),2023,-2.17
INE835D01023,Hind Rectifiers Limited,61,Return on Assets (ROA) (%),2024,3.77
INE835D01023,Hind Rectifiers Limited,14,Retention ratio (%),2020,96.41
INE835D01023,Hind Rectifiers Limited,14,Retention ratio (%),2021,75.14
INE835D01023,Hind Rectifiers Limited,14,Retention ratio (%),2022,91.5
INE835D01023,Hind Rectifiers Limited,14,Retention ratio (%),2023,0
INE835D01023,Hind Rectifiers Limited,14,Retention ratio (%),2024,0
INE835D01023,Hind Rectifiers Limited,36,Receivables Turnover Ratio,2020,
INE835D01023,Hind Rectifiers Limited,36,Receivables Turnover Ratio,2021,
INE835D01023,Hind Rectifiers Limited,36,Receivables Turnover Ratio,2022,
INE835D01023,Hind Rectifiers Limited,36,Receivables Turnover Ratio,2023,
INE835D01023,Hind Rectifiers Limited,36,Receivables Turnover Ratio,2024,
INE835D01023,Hind Rectifiers Limited,24,Quick Ratio (x),2020,0.85
INE835D01023,Hind Rectifiers Limited,24,Quick Ratio (x),2021,0.85
INE835D01023,Hind Rectifiers Limited,24,Quick Ratio (x),2022,0.78
INE835D01023,Hind Rectifiers Limited,24,Quick Ratio (x),2023,0.62
INE835D01023,Hind Rectifiers Limited,24,Quick Ratio (x),2024,0.65
INE835D01023,Hind Rectifiers Limited,45,PS Ratio,2020,
INE835D01023,Hind Rectifiers Limited,45,PS Ratio,2021,0.65
INE835D01023,Hind Rectifiers Limited,45,PS Ratio,2022,0.83
INE835D01023,Hind Rectifiers Limited,45,PS Ratio,2023,0.93
INE835D01023,Hind Rectifiers Limited,45,PS Ratio,2024,1.99
INE835D01023,Hind Rectifiers Limited,44,PE Ratio,2020,
INE835D01023,Hind Rectifiers Limited,44,PE Ratio,2021,36.99
INE835D01023,Hind Rectifiers Limited,44,PE Ratio,2022,39.42
INE835D01023,Hind Rectifiers Limited,44,PE Ratio,2023,-
INE835D01023,Hind Rectifiers Limited,44,PE Ratio,2024,82.49
INE835D01023,Hind Rectifiers Limited,9,PBT/Share (₹),2020,15.84
INE835D01023,Hind Rectifiers Limited,9,PBT/Share (₹),2021,4.45
INE835D01023,Hind Rectifiers Limited,9,PBT/Share (₹),2022,6.74
INE835D01023,Hind Rectifiers Limited,9,PBT/Share (₹),2023,-5.07
INE835D01023,Hind Rectifiers Limited,9,PBT/Share (₹),2024,10.32
INE835D01023,Hind Rectifiers Limited,17,PBT Margin (%),2020,8.75
INE835D01023,Hind Rectifiers Limited,17,PBT Margin (%),2021,2.41
INE835D01023,Hind Rectifiers Limited,17,PBT Margin (%),2022,2.99
INE835D01023,Hind Rectifiers Limited,17,PBT Margin (%),2023,-2.41
INE835D01023,Hind Rectifiers Limited,17,PBT Margin (%),2024,3.41
INE835D01023,Hind Rectifiers Limited,8,PBIT/Share (₹),2020,20.26
INE835D01023,Hind Rectifiers Limited,8,PBIT/Share (₹),2021,9.71
INE835D01023,Hind Rectifiers Limited,8,PBIT/Share (₹),2022,10.89
INE835D01023,Hind Rectifiers Limited,8,PBIT/Share (₹),2023,5.96
INE835D01023,Hind Rectifiers Limited,8,PBIT/Share (₹),2024,21.83
INE835D01023,Hind Rectifiers Limited,16,PBIT Margin (%),2020,11.19
INE835D01023,Hind Rectifiers Limited,16,PBIT Margin (%),2021,5.26
INE835D01023,Hind Rectifiers Limited,16,PBIT Margin (%),2022,4.84
INE835D01023,Hind Rectifiers Limited,16,PBIT Margin (%),2023,2.84
INE835D01023,Hind Rectifiers Limited,16,PBIT Margin (%),2024,7.22
INE835D01023,Hind Rectifiers Limited,7,PBDIT/Share (₹),2020,22.72
INE835D01023,Hind Rectifiers Limited,7,PBDIT/Share (₹),2021,12.02
INE835D01023,Hind Rectifiers Limited,7,PBDIT/Share (₹),2022,13.6
INE835D01023,Hind Rectifiers Limited,7,PBDIT/Share (₹),2023,8.96
INE835D01023,Hind Rectifiers Limited,7,PBDIT/Share (₹),2024,26.17
INE835D01023,Hind Rectifiers Limited,15,PBDIT Margin (%),2020,12.55
INE835D01023,Hind Rectifiers Limited,15,PBDIT Margin (%),2021,6.52
INE835D01023,Hind Rectifiers Limited,15,PBDIT Margin (%),2022,6.05
INE835D01023,Hind Rectifiers Limited,15,PBDIT Margin (%),2023,4.27
INE835D01023,Hind Rectifiers Limited,15,PBDIT Margin (%),2024,8.66
INE835D01023,Hind Rectifiers Limited,46,PB Ratio,2020,
INE835D01023,Hind Rectifiers Limited,46,PB Ratio,2021,1.98
INE835D01023,Hind Rectifiers Limited,46,PB Ratio,2022,2.86
INE835D01023,Hind Rectifiers Limited,46,PB Ratio,2023,2.98
INE835D01023,Hind Rectifiers Limited,46,PB Ratio,2024,8.29
INE835D01023,Hind Rectifiers Limited,47,P/TBV Ratio,2020,
INE835D01023,Hind Rectifiers Limited,47,P/TBV Ratio,2021,2.36
INE835D01023,Hind Rectifiers Limited,47,P/TBV Ratio,2022,3.44
INE835D01023,Hind Rectifiers Limited,47,P/TBV Ratio,2023,3.65
INE835D01023,Hind Rectifiers Limited,47,P/TBV Ratio,2024,9.99
INE835D01023,Hind Rectifiers Limited,49,P/OCF Ratio,2020,
INE835D01023,Hind Rectifiers Limited,49,P/OCF Ratio,2021,9.08
INE835D01023,Hind Rectifiers Limited,49,P/OCF Ratio,2022,8.48
INE835D01023,Hind Rectifiers Limited,49,P/OCF Ratio,2023,10.08
INE835D01023,Hind Rectifiers Limited,49,P/OCF Ratio,2024,30.44
INE835D01023,Hind Rectifiers Limited,48,P/FCF Ratio,2020,
INE835D01023,Hind Rectifiers Limited,48,P/FCF Ratio,2021,23.41
INE835D01023,Hind Rectifiers Limited,48,P/FCF Ratio,2022,18.99
INE835D01023,Hind Rectifiers Limited,48,P/FCF Ratio,2023,92.3
INE835D01023,Hind Rectifiers Limited,48,P/FCF Ratio,2024,52.74
INE835D01023,Hind Rectifiers Limited,19,Operating Profit Margin (%),2020,
INE835D01023,Hind Rectifiers Limited,19,Operating Profit Margin (%),2021,0.0533
INE835D01023,Hind Rectifiers Limited,19,Operating Profit Margin (%),2022,0.0485
INE835D01023,Hind Rectifiers Limited,19,Operating Profit Margin (%),2023,0.0286
INE835D01023,Hind Rectifiers Limited,19,Operating Profit Margin (%),2024,0.0755
INE835D01023,Hind Rectifiers Limited,33,Operating Leverage Ratio (x),2020,
INE835D01023,Hind Rectifiers Limited,33,Operating Leverage Ratio (x),2021,
INE835D01023,Hind Rectifiers Limited,33,Operating Leverage Ratio (x),2022,
INE835D01023,Hind Rectifiers Limited,33,Operating Leverage Ratio (x),2023,
INE835D01023,Hind Rectifiers Limited,33,Operating Leverage Ratio (x),2024,
INE835D01023,Hind Rectifiers Limited,62,Operating Cash Flow/EBITDA,2020,
INE835D01023,Hind Rectifiers Limited,62,Operating Cash Flow/EBITDA,2021,162.58
INE835D01023,Hind Rectifiers Limited,62,Operating Cash Flow/EBITDA,2022,180.46
INE835D01023,Hind Rectifiers Limited,62,Operating Cash Flow/EBITDA,2023,102.72
INE835D01023,Hind Rectifiers Limited,62,Operating Cash Flow/EBITDA,2024,390.92
INE835D01023,Hind Rectifiers Limited,10,Net Profit/Share (₹),2020,11.16
INE835D01023,Hind Rectifiers Limited,10,Net Profit/Share (₹),2021,3.22
INE835D01023,Hind Rectifiers Limited,10,Net Profit/Share (₹),2022,4.71
INE835D01023,Hind Rectifiers Limited,10,Net Profit/Share (₹),2023,-3.72
INE835D01023,Hind Rectifiers Limited,10,Net Profit/Share (₹),2024,7.3
INE835D01023,Hind Rectifiers Limited,18,Net Profit Margin (%),2020,6.16
INE835D01023,Hind Rectifiers Limited,18,Net Profit Margin (%),2021,1.74
INE835D01023,Hind Rectifiers Limited,18,Net Profit Margin (%),2022,2.09
INE835D01023,Hind Rectifiers Limited,18,Net Profit Margin (%),2023,-1.77
INE835D01023,Hind Rectifiers Limited,18,Net Profit Margin (%),2024,2.41
INE835D01023,Hind Rectifiers Limited,54,Net Income Growth (%),2020,
INE835D01023,Hind Rectifiers Limited,54,Net Income Growth (%),2021,
INE835D01023,Hind Rectifiers Limited,54,Net Income Growth (%),2022,
INE835D01023,Hind Rectifiers Limited,54,Net Income Growth (%),2023,
INE835D01023,Hind Rectifiers Limited,54,Net Income Growth (%),2024,
INE835D01023,Hind Rectifiers Limited,28,Net Debt/Equity (x),2020,
INE835D01023,Hind Rectifiers Limited,28,Net Debt/Equity (x),2021,
INE835D01023,Hind Rectifiers Limited,28,Net Debt/Equity (x),2022,
INE835D01023,Hind Rectifiers Limited,28,Net Debt/Equity (x),2023,
INE835D01023,Hind Rectifiers Limited,28,Net Debt/Equity (x),2024,
INE835D01023,Hind Rectifiers Limited,51,Net Asset Value (NAV)/Share (₹),2020,
INE835D01023,Hind Rectifiers Limited,51,Net Asset Value (NAV)/Share (₹),2021,
INE835D01023,Hind Rectifiers Limited,51,Net Asset Value (NAV)/Share (₹),2022,
INE835D01023,Hind Rectifiers Limited,51,Net Asset Value (NAV)/Share (₹),2023,
INE835D01023,Hind Rectifiers Limited,51,Net Asset Value (NAV)/Share (₹),2024,
INE835D01023,Hind Rectifiers Limited,26,Long-term Debt/Equity (x),2020,
INE835D01023,Hind Rectifiers Limited,26,Long-term Debt/Equity (x),2021,
INE835D01023,Hind Rectifiers Limited,26,Long-term Debt/Equity (x),2022,
INE835D01023,Hind Rectifiers Limited,26,Long-term Debt/Equity (x),2023,
INE835D01023,Hind Rectifiers Limited,26,Long-term Debt/Equity (x),2024,
INE835D01023,Hind Rectifiers Limited,35,Inventory Turnover Ratio,2020,4.33
INE835D01023,Hind Rectifiers Limited,35,Inventory Turnover Ratio,2021,4.45
INE835D01023,Hind Rectifiers Limited,35,Inventory Turnover Ratio,2022,3.98
INE835D01023,Hind Rectifiers Limited,35,Inventory Turnover Ratio,2023,3.42
INE835D01023,Hind Rectifiers Limited,35,Inventory Turnover Ratio,2024,4.03
INE835D01023,Hind Rectifiers Limited,29,Interest Coverage Ratio (x),2020,4.22
INE835D01023,Hind Rectifiers Limited,29,Interest Coverage Ratio (x),2021,1.8
INE835D01023,Hind Rectifiers Limited,29,Interest Coverage Ratio (x),2022,2.52
INE835D01023,Hind Rectifiers Limited,29,Interest Coverage Ratio (x),2023,-0.02
INE835D01023,Hind Rectifiers Limited,29,Interest Coverage Ratio (x),2024,2.32
INE835D01023,Hind Rectifiers Limited,11,Gross profit margin (%),2020,
INE835D01023,Hind Rectifiers Limited,11,Gross profit margin (%),2021,0.225
INE835D01023,Hind Rectifiers Limited,11,Gross profit margin (%),2022,0.2232
INE835D01023,Hind Rectifiers Limited,11,Gross profit margin (%),2023,0.2192
INE835D01023,Hind Rectifiers Limited,11,Gross profit margin (%),2024,0.2541
INE835D01023,Hind Rectifiers Limited,63,Free Cash Flow/Net Income,2020,
INE835D01023,Hind Rectifiers Limited,63,Free Cash Flow/Net Income,2021,0.0276
INE835D01023,Hind Rectifiers Limited,63,Free Cash Flow/Net Income,2022,0.0435
INE835D01023,Hind Rectifiers Limited,63,Free Cash Flow/Net Income,2023,0.01
INE835D01023,Hind Rectifiers Limited,63,Free Cash Flow/Net Income,2024,0.0378
INE835D01023,Hind Rectifiers Limited,41,Fixed Asset Turnover Ratio (x),2020,
INE835D01023,Hind Rectifiers Limited,41,Fixed Asset Turnover Ratio (x),2021,
